,UserID,Username,Thread Title,Comment
963,93109,Wastedspacer,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"Really, I was thinking having the steering wheel next to the side of the road you need to park might be an advantage 
 
"
964,93109,Wastedspacer,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"
Found this advisory suggesting import duties won't be an issue:

""If you have owned the vehicle for at least six months and lived outside of the EU for at least one year (185 consecutive days) and are moving back to the UK permanently, then you will not have to pay any import VAT or duty (which is nice.)In order to prove this we will require proof of US residency from at least one year ago, for example a utility bill, bank / mortgage statement and also proof of vehicle ownership from at least six months ago, for example an insurance certificate or title/registration document ""
 
"
965,93109,Wastedspacer,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"
Since we are considering moving back to the UK - then that would make a lot of sense - we could bring both cars back but the Fiat should be a lot more supportable.... and my wife would not want to drive LHD.
 
"
966,93109,Wastedspacer,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"It does seem that you are exempt so long as you can prove you have owned it for more than 6 months. The kicker is to get the exemption we have to be moving over permanently which we may be but waiting until this pandemic is put to rest first.
 
"
967,93109,Wastedspacer,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"Yes indeed - just a regular 1772 connection but it only take a couple of hours or so on our level 2, or overnight on standard mains to get to a full charge
 
"
968,93109,Wastedspacer,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"True - that might be a showstopper - our current insurance company might not be that creative.
 
"
969,93109,Wastedspacer,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"Luckily it came with amber flashers 
 
"
970,93109,Wastedspacer,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"No, not rude at all, looking at the layout and specs, it would certainly be a familiar car and if the price is reasonable with incentives along with the considerably better 199 mile range, DC Fast charge and equipment improvements it might be perfect. I'd still be tempted to bring over the old 500e as a project car though ... great thoughts ... have to see what the missus says 
 
"
971,86365,cdlb,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"I drive too slowly to overtake 
 
"
972,80086,,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"UK incentives constist solely of £3000 off the sticker price, and £350 off the sticker price of an L2 charger.
As the article says, that £26,995 price is after incentives. However, several electricity suppliers here have cheap tariffs specifically for EV owners.
 
"
973,13593,tophatron,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"
While it would be cool to bring across a Fiat 500e, i think the practicalities would make it more hassle than it's worth:

1. As mentioned, insurance might be an issue and could cost a lot.
2. I believe the vehicle will still need to pass an IVA (Individual Vehicle Approval) prior to being registered in the UK - this is more cost and hassle.
3. Once you have it in the UK, if something goes wrong you might be stuck for quite a while to get parts.

Once you add up all the various expenses, I think you would be better to pick up a second hand Nissan Leaf in the UK - it will probably cost you a lot less in both money and stress!
 
"
974,7126,MarkyM,Fiat 500e Convertible La Prima Test Drive/Review,"
How to make this review short. Fiat have a Winner on their hands!
I am in the process of looking for a replacement EV for my BMW i3 94Ah (33kW) Rex which has just gone 4 years old and now on 57,000 miles. I have been looking at and testing ideally long range EVs the past few days, as there are now a few about (Kona, Tesla M3, ID3 etc) but this car has caught my eye! I love a small car and the 500 shape has been around for a few years now. Invited to drive this and luckily for me the dealership here in South Wales had both coupe and convertible La Prima editions but only the convertible was ready for a test drive, which would not be my first choice,as the coupe has a lovely panoramic but non opening sunroof anyway. But also lucky as it was a stunningly beautiful sunny day today.
The design of this car is already a classic based as it is on the tiny original. Modernised and now even more smoothed off as an EV. Proportions almost perfect. What really has surprised me and my wife today was the solidity and cabin quality, style and use and mix of cabin materials though. In a Fiat small car at that. I am familiar with the Abarth 500 but this e version is a big step up quality wise. Really clear and colourful drivers display with plenty of available information and the central display large, clear and colourful in a horizontal format. But also highly responsive as a touch screen. Not laggy like a lot of touch screens. Another surprise. Wireless Apple Car Play (and Android Auto as far as I know) standard on this model. Not sure about other models in the range.
Lovely light coloured leather seat. Could be even more bolstered but still comfortable. Lovely to hold leather 2 spoke 2 tone steering wheel. Physical buttons on wheel to control menus on drives display. Rear mounted steering wheel push buttons to control entertainment volume and source etc. 
Nice and clearly marked push button dashboard mounted drive buttons for P,R,N,D. Proper physical ventilation buttons/switches above that! Praise be! Wireless charging mat for phones in between the 2 sections. Accommodated my iPhone 12 Pro Max no problem.USB socket on dash and in central storage cubby. Also deep storage under central armrest. Marketed as a 2+2 of course but very tight in the back seats. A 2+0!? For storage or for small children or short distance emergency passenger lifts only. The coupe seats fold flat 50:50 but did not check the convertible but boot very very small and no major under boot storage- just puncture repair and 3 pin charge cable space really. No frunk.

Now for the driving. Even more impressed. Again that feeling of solidity. Super smooth ride on dual carriageway. Can be firmish over broken tarmac but mainly due to the short wheelbase. Has a firmish edge to it but controlled/very well damped. Dealt with numeorus speed bumps with no crashing or thumping at all. Another surprise. Took them with ease smoothly and softly.
This car is FUN to drive. Really holds the road well. Fast, direct and responsive steering. Not much feel but par for the course nowadays. It has that thing called ""character!"". If it was a dog it would be a terrier! Have no idea how powerful it is but is fast enough. Not i3 fast but fun and fast enough. Accelerates with ease, and passes other traffic easily. Typical of an EV.

And then there is the roof on the convertible. Certainly aware of more wind noise above your head when closed (Would like to compare with the coupe at some point). Individual ceiling mounted buttons to open - in 2 stages. Seems to open and close at any speed. We did at 40+mph. Not sure if there is a speed limit on its function. 1st press opens to a very large sunroof. 2nd press of same button folds canvas roof to back of car. Obscures rear vision mostly in that position. With windows open it does give the full convertible feel even though roof rails/structure still up and in place. Would have been nice to have some sort on inner sun mesh screen but I guess this would have been impossible design wise, as sun was blinding and harsh feeling on top of our heads at 2pm this afternoon. It is the only new convertible EV available as far as I know, so worth it! (excluding original and forthcoming Tesla roadster)
3 drive modes activated by a lever type switch between the seats. Normal, Range and Sherpa. Range does give you some re-gen effect which is very welcome but not 1 pedal driving as far as I could tell. Was having too much fun to test that.
Did not drive economically. Could you tell? Re-set dash trip meter at beginning and set to efficiency page. Covered 15 miles which included a mountain. Started on 83%. Back to dealership with 72%. 40 min drive but at least 10 mins fiddling with info screens and setting seats and mirrors etc. Average consumption 15.0kWh/100km. Not familiar with that combination of units but google seems to suggest 4.14mi/kWh. Warm day-16-18 degC/dry. Impressed with that as had it on Normal mode for most of drive. I think this has a 45kWh battery but as is often the way I am not sure if that is gross or net. Either way this is an impressive car. If we say it has a 40kWh battery then 150-160 mile real world range. I think Fiat have quoted a WLTP range of up to 199 miles? Driven more sedately nearer 200 miles should be possible but this is a type of car that does not necessarily encourage that!
Will hopefully get to try the coupe at some point. I gather they charge at 85kW. Once the charging infrastructure improves (I have been saying the same thing every year!), then it will be a no brainer to buy and run one of these. (Perceived) High quality little car. Small battery but big enough for urban trips and fast enough charging to do a longish trip. With the convertible roof it makes any trip an event. Especially on a sunny day. Would be good to try it in heavy rain. Noise? Insulation from the elements? Leaks? Perhaps present 500 convertible owners can advise.
Anyway this is a very welcome addition to the EV market, which is expanding almost daily at present. Fiat has definitely got its **** back. Or hit the EV target with this one. 
And they were offering discounts and good finance deals back at the dealership. APR was 5.?% 

As I have ended another review of a car I tested this week, on another part of the forum: this is my opinion of the car I test drove. Your opinion may differ. This is to inform people who may be interested in this car but unable to sample one for themselves at this time. Look forward to other reviews from you all at some point!
 
"
975,49337,WillWord,Fiat 500e Convertible La Prima Test Drive/Review,"
Nice review, I am having a test drive on Tuesday, can I ask what sort of discounts were offered, see we were both looking at the Ioniq 5 on an other forum.
 
"
976,91962,idiotzoo,Fiat 500e Convertible La Prima Test Drive/Review,"
I saw Jonny Smith’s early review of this and thought it looked great.
 
"
977,7126,MarkyM,Fiat 500e Convertible La Prima Test Drive/Review,"
I work in the NHS and with their finance package -Affinity? Would give a £2k discount Straight off For NHS workers. I Will have to read up on it. New car/new model but I am sure as Fiat dealers they can still do a deal.
 
"
978,13593,tophatron,Fiat 500e Convertible La Prima Test Drive/Review,"
I noticed this site seems to have some really good prices - £23.5k for the La Prima hatch. No connection and I've never used them before, so can't vouch for them.



https://www.uk-car-discount.co.uk/vehicle/cars/fiat/500-hatchback/3-door-hatch-bev-118-long-range-la-prima/2021


 
"
979,49337,WillWord,Fiat 500e Convertible La Prima Test Drive/Review,"Thanks, Son's in NHS so its a possible route to take, looking @tophatron post, good prices.
 
"
980,3413,Oilymo,Fiat 500e Convertible La Prima Test Drive/Review,"
We’ve also got our test drive on Tuesday. Car has been on order now for over a year now and Mrs is very excited, especially after reading this review. As I said on another thread, I think Fiat have got this spot on.
 
"
981,7126,MarkyM,Fiat 500e Convertible La Prima Test Drive/Review,"
Forgot to mention the excellent turning circle (not quite Honda-e or BMW i3 small but almost and still great so this city car is easily manoeuvrable. 
And surprised by the high quality of the rear view park camera. Pin sharp/high resolution/colourful. Compared to our newish e-208 which has a pretty low res rear view camera.I was just surprised by the all round quality of the Fiat. 
And it had a normal sized and useable glove box. Not massive but not full of a fuse box as far as I could tell!

Have now read up on Fiat website and they do say you can do 1 pedal driving so please try this for me. I drove mostly in the default Normal Mode but there was definite re-gen in Range Mode, but did not try it around town in that mode. This should be a feature of all EVs -1 pedal driving as helps to charge battery and improves range. e-208 has minimal re-gen and ID3 also did not regen much in its equivalent ""B"" mode.
 
"
982,13593,tophatron,Fiat 500e Convertible La Prima Test Drive/Review,"
You can definitely one pedal drive in range mode. I tried it on my test drive and it worked well. It’ll bring you down to a standstill and then engage the auto hold - just like a Tesla Model 3.
 
"
983,59017,Kronospace,Fiat 500e Convertible La Prima Test Drive/Review,"
Did you find the start up chimes/sound and low speed sounds to be irritating? Or aren’t they that noticeable?
 
"
984,7126,MarkyM,Fiat 500e Convertible La Prima Test Drive/Review,"
Not noticeable. We could just about hear the operatic type music/VESS but short lived. Would have to hear it from outside the car I think.
 
"
985,25425,Mickeypeach,Fiat 500e Convertible La Prima Test Drive/Review,"
Just drove the Mini e on Saturday and was very impressed, but I think we really like the look of the 500. Have you driven the Mini e and could you compare ? Price wise they are pretty similar, but the extra range makes a big difference.
 
"
986,247,Charlie S,Fiat 500e Convertible La Prima Test Drive/Review,"
Thanks for the review. I will be very interested in this in the future probably. Love a small car and lucky enough for it to work for me for now 
 
"
987,7126,MarkyM,Fiat 500e Convertible La Prima Test Drive/Review,"Drove the Mini e, BMW i3S (we own the regular BMW i3 already) and Peugeot e-208 all in 1 afternoon last summer 2020. Wife was choosing her next car. Was driving an Audi S3 (300bhp+) at the time.

Mini e runs the BMW i3s running gear -181bhp motor (instead of 184bhp in the i3S) but to the front wheels. It is a powerful and fun car to drive but we found the ride too harsh and unsettled overall for our British urban pot holed and bumpy roads but excellent if the tarmac was smooth. As there is so much torque going through the front wheels you get torque steer pretty much all the time on acceleration which the cheeky nature of the car urges you to do all the time! And we test drove on a nice sunny day. Would be worse in the rain.- a big no-no for me. I prefer rear wheel drive (eg-i3) as a result. A pain to get in the back as 3 door only, but once there actually ok for headroom but if you are tall driver rear legroom is going to be an issue. Pretty tiny boot and no frunk as this is based on the ICE Mini platform. Without the sunroof, car will feel claustrophobic and cramped but actually plenty of room for front passengers. Well equipped overall. 
As it is a fun car, the powerful running gear counts against it, as the range will be poor if you drive it in a fun/Mini sort of way. Pretty efficient drivetrain as 7+ years of BMW e-platform experience has gone in to it (much better than the similar battery sized Honda e) but you still have to expect 90-110 miles real world range.

500e has a bigger battery but just felt more modern. Same issues with cramped rear. Not as powerful but more than fast enough and no real torque steer as not as much torque I guess going through the front wheels. 500e rides better also- but close overall.

After driving all 3 last year, wife chose the Peugeot e-208. Liked the looks of it above all else (subjective) but thought the cabin was Audi like in quality and build. Another surprise. After almost 5 months she still absolutely loves it and to be fair I have been very very impressed with it. We both love our sports cars and they should be fun above all else. The e-208 is certainly that. GT model fully loaded with pano sunroof. Seems to better and more fun than the Corsa e which shares it's platform. 

I know you asked about the Mini e but e-208 is proper 5 seater (at a squeeze)- Mini strict 4 seater only and cramped at that. e-208 has a more useful boot. Bigger battery at 50kWh and faster charging speed at up to 100kw (Mini 33kWh battery?-Still only 50kW charge speed). 

500e- 85kW which is fast enough to charge a 40-45kWh battery. 

And the 208 is Europes best selling car, which came as a surprise to us, but not really now we come to think of it. Peugeot 2008, Europes 2nd best selling car to boot! Yes they are both available as petrol, diesel and electric models but they must have done something right to knock the typical Ford Fiesta, Renault Clio or VW Golf off their perches!

If it is between the 500e and Mini I would take the 500e. It is a proper and very modern high quality feeling (la Prima edition sampled only) EV with a decent sized battery and range and good enough charge speeds. If you can live with the smallish boot (very small on the convertible as it has small boot opening also) and cramped rear space. It will be an excellent commuting car as fun also.

Mini e is a converted EV on an ageing platform but then again is tried and tested. BMW/Mini will be releasing a new ground up Mini EV in conjunction with Great Wall Motors of China (I believe) in the coming months.Probably early to mid 2022.
 
"
988,25425,Mickeypeach,Fiat 500e Convertible La Prima Test Drive/Review,"
Very informative breakdown, thanks. My wife is looking for a small car, as we already have a ZOE, but she is starting to gravitate towards the ID3. We've got a few more test drive to do first. Mini e, ID3, Honda E (only cause I want to have a go in it) and the Fiat. Might look at the 208 too.
 
"
989,5306,srichards,Fiat 500e Convertible La Prima Test Drive/Review,"
What's the delivery lead time on the 500e? What are the seats like in it? The ones in the Honda E were quite firm. 

Even though I know the Honda E will not fit into my life at all I'm still wanting to find ways I can have one. It's a beguiling git.
 
"
990,3413,Oilymo,Fiat 500e Convertible La Prima Test Drive/Review,"
We've just had our test drive and I have to agree with everything @MarkyM said. The thing that stuck out the most for me was the infotainment system, very slick and crystal clear. I think I would choose the maps over the Apple ones on Car Play. The wind noise is apparent but then that's driving a convertible car. We even managed to activate the roof at 50mph!! The car drives beautifully and is very much like our current Fiat 500 (but without the 57k miles), firm and sure footed. The acceleration is nippy and the speed is more than acceptable for a quick dash down the M1. Couldn’t quite get the ACC and LKA to work properly but then we were both pressing and guessing. The seats are firm and much like the 500 that we have although I thought there was supposed to be more adjustment but couldn’t see it. Lead times……we’re told that our car isn’t made yet but then the salesman tried to explain how a vehicle production line works and that the car was probably in a layby bit waiting for the winter pack or something. His words not mine! I suspect we’ll get a call in the next couple of weeks…

Like most we haven’t had much to smile about lately but Mrs M cracked a massive smile when the roof went back and she sped off. Really looking forward to owning this car.
 
"
991,7126,MarkyM,Fiat 500e Convertible La Prima Test Drive/Review,"
Looks like the 500e is doing the rounds of all the UK motoring press at the moment as all have reviews up online. Good reviews across the board including for the small battery version. It is a light and compact EV. And they seems to agree that it seems quite efficient. Will have to see if Bjorn Nyland gets one on test to see what the real world range is like.
 
"
992,104462,AustinM64,Reduced Range,"
Hi There,

My wife bought a Fiat 500e last June and I have to say it is a fantastic car. However, one question I have is.... Fiat claims the car's WLTP range is good for 199 miles but when fully charged the dash says the range is 161 miles! Is there some sort of safety margin here? 

This has been like this for some time - so when the weather was warmer.

I wonder if any of you can shed some light on this?

Cheers 

Austin
 
"
993,98903,LaserTam,Reduced Range,"
'They all do that sir' . Mine is the same and seems all owners experience the same. WLTP figures are just like the claimed MPG in ICE cars - calculated based on a specific test which is not like the real world. But it is very odd that everyone has range of 161 miles at 100% Soc, suggesting the software has adjusted it. Very read some people saw 190 range when they first purchased the car, I don't recall seeing that personally.
 
"
994,104462,AustinM64,Reduced Range,"
Okay, thanks. I have a vague recollection of it showing 184 odd when we first got it but as I don't drive it much, I have only noticed the 161 range over the last couple of months.
 
"
995,3237,gladini,Reduced Range,"
Turn off the climate air con system - including the fan - so everything fully off 
Does it go up a tad ?
 
"
996,101047,Cheshirecat,Reduced Range,"
At the end of the day, the “range showing” is a guess by the car, .

What is the ACTUAL range you are experiencing, eg charge fully and drive it
 
"
997,75416,,Reduced Range,"
I've posted this before, but it is an illustration as to just how different the true range of all cars, no matter what fuel they use, is from the advertised range. In 2005 I bought a Toyota Prius hybrid, and decided to monitor its performance to see how much more efficient it was when compared to other cars I'd owned.

That car is advertised as having a (extra-urban) range of 668 miles (from the official mpg and the fuel tank capacity). That is a complete joke, the very best I ever managed to get out of it was a range of only 607 miles, and in winter that range dropped massively to only 506 miles.

The thing lost over 160 miles of its advertised range in winter. My wife's Yaris was actually worse, that didn't get as close as the Prius to meeting its advertised range. You will find it's exactly the same for ever other car every sold - the specs never come close to reality.

The issue with EVs is that the range is stated in the WLTP testing, rather than the mpg (which has to be divided into the usable fuel tank capacity to get the range). This means that reviews and advertising for ICE vehicles rarely ever mentions the range. As another example, the first few cars I owned were all Minis. The fuel tank held around 5 gallons and they might manage to get 40mpg if driven carefully. That meant that they had a maximum range of no more than about 200 miles, and in reality the range was a fair bit less than that most of the time.
 
"
998,15145,.Tom.,Reduced Range,"
It's a known fault with the car discussed on the Facebook car owners forum at some length. 

As others said you'll know or learn to understand the cars range in certain conditions using certain climate controls. 

I still think the i3 is the best at guessing compared to the Nissan and 500e
 
"
999,91962,idiotzoo,Reduced Range,"
The indicated range is a fiction. The max range is essentially the usable battery capacity multiplied by the car’s supposed efficiency. So if you can achieve 4 miles/kWh and have a 42kWh battery with 37.3kWh usable, then the range is 149 miles.

4 miles/kWh is pretty good this time of year and you probably won’t manage that. 3.5 is more realistic, so the range is then 130.

to get 199 miles from 37.3 kWh usable means hitting over 5 miles/kWh which is… optimistic. Then again it’s a city car by design so in summer, with very careful driving, you might manage it.

More realistic is just 4.3miles/kWh which gives you the 161 range.

The more I think about it, have they massively cocked up and stated the car’s range based on the full battery capacity rather than the usable capacity?
 
"
1000,95742,Smitten,Reduced Range,"
You need a purpose built EV with a slippery outside shape like a model 3 to exceed 4 miles/kWh in winter. Our e208 is giving about 3.3 m/kWh now and it has a 45kW battery. So 199 miles is fantasy from a 37kW battery. Most we have had in the summer is 170 miles of actual driving (150 motorway plus 20 left at journeys end). Which brings me to my second point, you don't drive the car from full to empty. You probably start with 80% or so and end up with 10 to 15% so your range is already reduced.
 
"
1001,1604,Lexden,Reduced Range,"
In many EVs, range in cold weather can be maximised if the cabin and battery are pre-conditioned before departure whilst the car is still connected to an EVSE. As stated above, damp roads and the use of heating; lighting and wipers are a constant battery drain. Cold weather range reduction of 25% is not uncommon in some wet and cold wintry conditions. I have also had days when the GOM range has dropped quickly post departure, only to stabilise and increase as cabin temperature stabilises.
 
"
1002,95742,Smitten,Reduced Range,"In a little test recently without pre heating a 6 mile journey used 10% of battery capacity. With pre heating much more efficient.
 
"
1003,21489,First Draft,Reduced Range,"
I found the GOM on the Ioniq (saloon/fastback/not the big boy now being sold) to be pretty accurate.
 
"
1004,104462,AustinM64,Reduced Range,"Ah, interesting; that explains a lot. I went to Brighton yesterday which for me was about 85 miles. If I couldn't get a charging point I planned a 20 min top-up at Cobham Services on the M25. As 90% of my journey was on the motorway, and they were clear, I spent the majority of that time at 70 mph. The 85-mile journey took nearly 140 miles off the 'range'. In the time I was there, I charged the car back to 85%. On the journey back I stayed at 60 mph and this time the 85-mile journey consumed approximately 105 miles of 'range'. 

I drove these journeys in the 'Range Mode' which did help. I note that in 'Sherpa Mode' the car asks you to limit the speed to 50 mph.

It's a learning curve I guess ......but it is still a great car!
 
"
1005,105014,MarkyMarc46,Reduced Range,"To be fair - 607/668, means you achieved 91% of stated range.
 
"
1006,50,Paul_Moxhay,Reduced Range,"The indicated range on any EV is only ever an estimate but with most it is an educated estimate in that it adjusts the indicated range based on how the car was driven over the recent past. Many of us call it a ""guestimate"" and the range indicator we often call the ""Guess'o'Meter"" or GoM  Drive the car hard then not only will you get less actual range but from then on the car will assume that it will be driven hard and the estimate will be lower. Drive the car gently for a period and the car assumes more gentle driving for the future and so the estimate will go up. 

Also... the faster you drive the less range you will get so you seeing a drop in indicated range reduction when you drove slower is to be expected.
 
"
1007,75416,,Reduced Range,"
That was the very best figure, though. Even under optimum conditions there was a ~9% range shortfall compared with the spec. In winter the range was only about 76% of the specification figure, so about a 24% shortfall.

That's comparable with some EVs. My car has a spec that gives a WLTP range of 292 miles, in reality is does around 270 miles in ideal conditions (an 8% shortfall versus the spec) and about 210 miles in worst case conditions (a 28% shortfall versus the spec). This isn't wildly different to the ICE car variation, is it?
 
"
1008,93356,whyone,Reduced Range,"
The peculiar thing about the 500 is that once fully charged it always claims a range of 161.6 (don't forget the .6!) miles. 

All of the other EV's I've experienced (we have a Tesla Model 3 and a VW ID.3 in the household) at least pretend to play the game and vary the estimated range a little after each charge!
 
"
1009,93109,Wastedspacer,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"
I enjoy driving our little Fiat 500e over in California and feel one of these would make a perfect runabout when we are over in the UK. Most of the non EV parts are standard Fiat 500 so in theory it shouldn't be too expensive to maintain standard wear items, tyres, brakes, wipers etc. Some inexpensive reliable Fiat 500e 2013 models here in California can be found for less than $5000. Looking at the cost to ship from the US to the UK should be less than $1000 according to : How Much Does Shipping a Car Overseas Cost? - CostHelper

Once this pandemic has declined, I'm sorely tempted to buy another 500e then pack up our current 500e for the UK but not sure about the current UK car inspection requirements. Looking at the VAT impact it should be zero as it has been owned by us outside the EU (if that even matters anymore) for almost two years. Essentially everything except the drive train and some of the trim is standard Fiat 500 especially safety elements so I would think there would be no additional inspection items required?

Here's an example of a 2016 500e for $5991 https://www.cars.com/vehicledetail/detail/828502330/overview/

Any thoughts - or am I totally crazy?
 
"
1010,41433,freddym,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"If you want an EV runabout in the UK, plenty of used Zoe's to choose from.
 
"
1011,1937,Hairy Leafer,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"
Crazy! perhaps a bit too much time in that Californian sun.

A car with the steering wheel on the wrong side, will not make a convenient city runabout!
Not to mention and shipping costs and import duties will probably cost the same as several monthly car payments
 
"
1012,2505,cah197,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"
Well plenty of Chevys and Mustangs get imported with no trouble. You just need to get an estimate of taxes and duties from a shipping company. There are specialists around who can handle all the paperwork to import.

I wouldn't worry about the steering wheel on the other side - you get used to it.

But after all the cost, it might be cheaper and easier to get a Zoe/VW eUp or similar. As suggested above.

Or wait until Fiat release the new e500 in the UK, with some good PCP deals.
 
"
1013,91640,Kiltox,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"Really? It’s a Fiat 500, not a Range Rover, what problems do you forsee with it being LHD?!
 
"
1014,5634,Biffa,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"
Sounds like a great idea, until you have an issue with the HV system and there is no one in the UK who has ever see one before... that would be my worry

So if you are the adventurous sort and don't mind the odd headache you will have a cheap and fun city runabout.

Like that car and want to keep it, do it, I had a mate who emigrated to Australia in the 80s and he took his beloved Daimler Sovereign Coupe there with him, the price I recall was higher than you are paying now! Bloke from work went to Australia a few years ago and took his RS4 with him exactly for the same reason.
 
"
1015,85303,Gt6k,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"
As it will be permanently imported it will have to be fitted with UK legal lights which may or may not be cheap to do. I know someone who got badly stung by this with a Jaguar which he though would save him money over UK prices but ended up being more expensive. I think there is also an import duty to pay unless it is over a certain age.
 
"
1016,91640,Kiltox,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"
Import duty will be the biggest problem I reckon. Unless there’s some kind of exemption for bringing over your own personal car (which I doubt).
 
"
1017,5634,Biffa,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"
When importing a car from the America to the UK, you can do so completely tax free if you have owned the car for at least six months and have lived outside the EU for over 12 months.

If these criteria don’t apply then cars built in the EU are subject to £50 duty and 20% VAT, based on the amount you paid for the car, with those built outside of the EU coming in at 10% duty and 20% VAT.

Most cars that are over 30 years old will qualify for 5% import VAT and no duty when being imported, providing they haven’t been significantly modified from their original use and are not intended to be your daily driver.
 
"
1018,41433,freddym,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"
Always a good idea to get the pros and cons down on a piece of paper and cost against alternatives.
 
"
1019,2505,cah197,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"It’s still a Fiat 500. I understand they are sold in the UK.
 
"
1020,5634,Biffa,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"
Indeed, note the bit above, given you were thinking of purchasing a second one, you really need to make sure it is going to fulfill the ownership criteria.

Biggest change at the back is a fog light, and not sure if the headlamps need replacing once you bring it over, but given the parts are likely shared with the UK 500 it should be easy enough to source them.
 
"
1021,5427,Panda,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"
Do it! 

There are lots of pros and cons here, but I expect that the reason you want it is more to do with the heart than the head. The main question for me would be if you have the time to do the research and paperwork etc, but it is a fun project and one that could be interesting.

p.s. Fancy bringing one over for me  Sounds perfect for bombing round town.
 
"
1022,1937,Hairy Leafer,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"roundabouts, lane changes, an increased chance on quiet roads that you might drive on the wrong side of the road, increased insurance costs, that reflect both increased collision risk and potential difficulty obtaining parts a fewer authorised repairers...

What advantages does bringing it over give you opposed to sourcing a local car?
 
"
1023,91640,Kiltox,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"
It’s not difficult to change lanes or navigate roundabouts in a small LHD car in the U.K.
 
"
1024,80086,,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"
Would it be considered rude to point out that Fiat are now taking orders for a much improved 500e to Europe & the UK for the 2021 model year?









New Fiat 500e hatchback: electric city car to cost £26,995 | Autocar


New hatchback version of reinvented electric-only city car now available to order in UK, joining convertible in expanded range




www.autocar.co.uk




 
"
1025,5634,Biffa,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"
Is it $5000 plus importation costs? or will it be more expensive than that?

So for an extra 20k you can have much improved..... I am assuming range, how much would that be per mile of additional and possibly un needed city car range.
 
"
1026,416,andrew*debbie,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"
The California spec. Fiat 500e doesn't have rapid charging, but I suppose you already know that.
 
"
1027,1937,Hairy Leafer,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"...but it is easier in a rhd one!
If there was even a 1% increased risk of me doing harm to myself, a loved one or anyone else I wouldn't do it, but I'm not you.
If you have a strong emotional attachment to the car go for it
 
"
1028,416,andrew*debbie,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"
Best to get an insurance quote too. Car is an oddball and some companies won't insure it.
 
"
1029,2505,cah197,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"That’s just because it’s what you’re used to.
 
"
1030,91640,Kiltox,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"Im sure you’re even less likely to cause harm if you take public transport instead, let’s ban cars!
 
"
1031,5634,Biffa,Thinking about shipping our 2013 Fiat 500e to the UK - am I nuts? (Oops - posting this again in the correct forum),"Ssssshh Boris might hear you...
 
"
